Chapter_QID_URL,Chapter_Label,Report,Chapter,Last Name,First Name,CountIfs,Role,Gender,Country of Residence,Citizenship,Affiliation,Match_Type
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,JONES,Christopher,3,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,Met Office Hadley Centre,EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,MAYCOCK,Amanda,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of Leeds,EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,MUTEMI,Joseph,1,LA,M,Kenya,Kenya,University of Nairobi,EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,NDIAYE,Ousman,1,LA,M,Niger,Senegal,African Center of Meteorological Applications for Development (ACMAD),EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,PANICKAL,Swapna,1,LA,F,India,India,Indian Institute of Tropical Meterology,EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,ZHOU,Tianjun,1,LA,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences",EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,KANIKICHARLA,Krishna Kumar,1,RE,M,Qatar,India,Qatar Meterology Department,EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,KATTSOV,Vladimir,1,RE,M,Russian Federation,Russia,"Voeikov Main Geophysical Observatory, Federal Service for Hydrometeorology and Environmental Monitoring",EXACT
http://localhost:8080/entity/Q88,Future Global Climate: Scenario-based Projections and Near-term Information,WGI,Chapter 4: Future global climate: scenario-based projections and near-term information,KIMOTO,Masahide,1,RE,M,Japan,Japan,"Atmosphere and Ocean Research Institute, the University of Tokyo",EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,CANADELL,Josep,1,CLA,M,Australia,Australia,"Comonwealth Scientic and Industrial Organization (CSIRO), Oceans and Atmosphere",EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,SCHEEL MONTEIRO,Pedro,1,CLA,M,South Africa,South Africa,CSIR,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,COSTA,Marcos,1,LA,M,Brazil,Brazil,The Federal University of Viçosa,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,COTRIM DA CUNHA,Leticia,1,LA,F,Brazil,Brazil,Universidade do Estado do Rio de Janeiro UERJ,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,COX,Peter M.,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Exeter,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,ELISEEV,Alexey V.,1,LA,M,Russian Federation,Russia,Moscow State University,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,HENSON,Stephanie,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,National Oceanography Centre,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,ISHII,Masao,1,LA,M,Japan,Japan,"Oceanography and Geochemistry Research Department, Meteorological Research Institute, Japan Meteorological Agency",EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,JACCARD,Samuel,1,LA,M,Switzerland,Switzerland,"Institute of Geological Sciences and Oeaschger Center for Climate Change Research, University of Bern",EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,KOVEN,Charles,1,LA,M,United States of America,USA,University of California,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,LOHILA,Annalea,1,LA,F,Finland,Finland,Finnish Meteorological Institute,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,PATRA,Prabir,1,LA,M,Japan,India,Japan Agency for Marine-Earth Science and Technology,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,PIAO,Shilong,1,LA,M,China,China,Peking University,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,ROGELJ,Joeri,2,LA,M,United Kingdom (of Great Britain and Northern Ireland),Belgium,Imperial College London,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,SYAMPUNGANI,Stephen,1,LA,M,Zambia,Zambia,Copperbelt University,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,ZAEHLE,Sönke,1,LA,M,Germany,Germany,Max Planck Institute for Biogeochemistry,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,ZICKFELD,Kirsten,2,LA,F,Canada,Canada,Simon Fraser University,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,BROVKIN,Victor,1,RE,M,Germany,Russia,Max Planck Institute for Meteorology,EXACT
http://localhost:8080/entity/Q90,Global Carbon and Other Biogeochemical Cycles and Feedbacks,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,FEELY,Richard,1,RE,M,United States of America,USA,NOAA Pacific marine Environmental Laboratory,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,NAIK,Vaishali,1,CLA,F,United States of America,USA,GFDL/NOAA,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,SZOPA,Sophie,1,CLA,F,France,France,Laboratoire des Sciences du Climat et de l'Environnement / Commissariat à l'Energie Atomique et aux Energies Alternatives,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,ADHIKARY,Bhupesh,1,LA,M,Nepal,Nepal,International Centre for Integrated Mountain Development (ICIMOD),EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,ARTAXO NETTO,Paulo Eduardo,2,LA,M,Brazil,Brazil,University of São Paulo - Institute of Physics,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,BERNTSEN,Terje,1,LA,M,Norway,Norway,"University of Oslo, Norway",EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,COLLINS,William D.,1,LA,M,United States of America,USA,"Lawrence Berkeley Laboratory and University of California, Berkeley",EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,FUZZI,Sandro,1,LA,M,Italy,Italy,Institute of Atmospheric Sciences and Climate-National Research Council,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,GALLARDO KLENNER,Laura,1,LA,F,Chile,Chile,"University of Chile, Center for Climate and Resilience Research, Geophysics Department",EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,KIENDLER-SCHARR,Astrid,1,LA,F,Germany,Austria,IEK-8: Troposphere Forschungszentrum Jülich GmbH,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,KLIMONT,Zbigniew,1,LA,M,Austria,Poland,International Institute for Applied Systems Analysis (IIASA),EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,LIAO,Hong,1,LA,F,China,China,Nanjing University of Information Science & Technology,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,UNGER,Nadine,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of Exeter,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,ZANIS,Prodromos,1,LA,M,Greece,Greece,"Department of Meteorology and Climatology, School of Geology, Aristotle University of Thessaloniki",EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,KANAYA,Yugo,1,RE,M,Japan,Japan,Japan Agency for Marine-Earth Science and Technology (JAMSTEC),EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,PRATHER,Michael,1,RE,M,United States of America,USA,University of California Irvine,EXACT
http://localhost:8080/entity/Q93,Short-lived Climate Forcers,WGI,Chapter 6: Short-lived climate forcers,YASSAA,Noureddine,1,RE,M,Algeria,Algeria,"Ministry of Energy, Mines and Renewable Energy",EXACT
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",FORSTER,Piers,2,CLA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Leeds,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",STORELVMO,Trude,1,CLA,F,Norway,Norway,University of Oslo,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",ARMOUR,Kyle,1,LA,M,United States of America,USA,"University of Washington, Seattle",FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",COLLINS,William,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Reading,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",DUFRESNE,Jean-louis,1,LA,M,France,France,"LMD/IPSL , CNRS & UPMC",FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",FRAME,David,1,LA,M,New Zealand,New Zealand,Victoria University of Wellington,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",LUNT,Daniel,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Bristol,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",MAURITSEN,Thorsten,1,LA,M,Germany,Denmark,Department for Meteorology at Stockholm University,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",PALMER,Matthew,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,Met Office Hadley Centre,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",WATANABE,Masahiro,1,LA,M,Japan,Japan,"Atmosphere and Ocean Research Institute, University of Tokyo",FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",WILD,Martin,1,LA,M,Switzerland,Switzerland,"ETH Zurich, Institute for Atmospheric and Climate Science",FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",ZHANG,Hua,1,LA,F,China,China,"National Climate Center, China Meteorological Administration",FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",COLMAN,Robert,1,RE,M,Australia,Australia,Australian Bureau of Meteorology,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",MATTHEWS,H. Damon,1,RE,M,Canada,Canada,Concordia University,FUZZY(0.98)
http://localhost:8080/entity/Q95,"The Earth’s Energy Budget, Climate Feedbacks and Climate Sensitivity",WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",RAMASWAMY,Venkatachalam,1,RE,M,United States of America,USA,NOAA/ Geophysical Fluid Dynamics Laboratory,FUZZY(0.98)
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,DOUVILLE,Hervé,1,CLA,M,France,France,Météo-France,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,RAGHAVAN,Krishnan,1,CLA,M,India,India,"Indian Institute of Tropical Meteorology, Centre for Climate Change Research",EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,RENWICK,James A.,1,CLA,M,New Zealand,New Zealand,Victoria University of Wellington,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,ALLAN,Richard,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Reading,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,ARIAS GOMEZ,Paola Andrea,1,LA,F,Colombia,Colombia,Universidad de Antioquia,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,BARLOW,Mathew,1,LA,M,United States of America,USA,University of Massachusetts Lowell,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,CEREZO MOTA,Ruth,1,LA,F,Mexico,Mexico,UNAM,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,CHERCHI,Annalisa,1,LA,F,Italy,Italy,Institute for the Atmospheric Sciences and Climate (ISAC-CNR),EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,GAN,Thian Yew,1,LA,M,Canada,Malaysia,University of Alberta,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,GERGIS,Joelle,1,LA,F,Australia,Australia,"Fenner School of Environment & Society, ARC Centre of Excellence for Climate Extremes, The Australian National University",EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,JIANG,Dabang,1,LA,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences",EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,KHAN,Asif,1,LA,M,Pakistan,Pakistan,UET Peshawar and LUMS Lahore,EXACT
http://localhost:8080/entity/Q96,Water Cycle Changes,WGI,Chapter 8: Water cycle changes,POKAM MBA,Wilfried,1,LA,M,Cameroon,Cameroon,University of Yaounde 1,EXACT
