Chapter_QID_URL,Report,Chapter,Last Name,First Name,Role,Gender,Country of Residence,Citizenship,Affiliation,Match_Type
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Acquaye,Adolf,Lead Author,M,United Arab Emirates,Ghana,Rochester Institute of Technology,EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Bataille,Christopher,Lead Author,M,Canada,Canada,Simon Fraser University / Columbia University Center on Global Energy Policy,EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Cullen,Jonathan Michael,Lead Author,M,UK,New Zealand,University of Cambridge,EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,De La Rue Du Can,Stéphane,Lead Author,F,USA,USA,Lawrence Berkeley National Laboratory,EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Fischedick,Manfred,Lead Author,M,Germany,Germany,"Wuppertal Instiute for Climate, Environment, Energy",EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Geng,Yong,Lead Author,M,China,China,"School of Environmental Science and Engineering, Shanghai JiaoTong University",EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Tanaka,Kanako,Lead Author,F,Japan,Japan,"Asset Management One Co.,Ltd. AND National Institute of Advanced Industrial Science and Technology (AIST)",EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Campbell,Nick,Review Editor,M,France,UK,International Chamber of Commerce,EXACT
http://localhost:8080/entity/Q178,WGIII,Chapter 11: Industry,Pichs Madruga,Ramón,Review Editor,M,Cuba,Cuba,Centro de Investigaciones de EconomÃ­a Mundial (CIEM),EXACT
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Babiker,Mustafa,Coordinating Lead Author,M,Saudi Arabia,Sudan,Saudi Aramco,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Berndes,Göran,Coordinating Lead Author,M,Sweden,Sweden,Chalmers University of Technology,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Blok,Kornelis,Lead Author,M,Netherlands,Netherlands,Delft University of Technology,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Cohen,Brett,Lead Author,M,South Africa,South Africa,University of Cape Town,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Cowie,Annette,Lead Author,F,Australia,Australia,NSW Department of Primary Industries and Regional Development,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Geden,Oliver,Lead Author,M,Germany,Germany,WGIII Vice-Chair,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Ginzburg,Veronika,Lead Author,F,Russia,Russia,Yu.A. Izrael Institute of Global Climate and Ecology,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Leip,Adrian,Lead Author,M,Italy,Germany,European Commission - Joint Research Centre,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Smith,Peter,Lead Author,M,UK,UK,University of Aberdeen,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Sugiyama,Masahiro,Lead Author,M,Japan,Japan,"University of Tokyo, Institute for Future Initiatives",FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Yamba,Francis,Lead Author,M,Zambia,Zambia,"CENTRE FOR ENERGY, ENVIRONMENT AND ENGINEERING OF ZAMBIA",FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Jannuzzi,Gilberto,Review Editor,M,Brazil,Brazil,UNIVERSITY OF CAMPINAS,FUZZY(0.96)
http://localhost:8080/entity/Q179,WGIII,Chapter 12: Cross sectoral perspectives,Reisinger,Andy,Review Editor,M,New Zealand,Germany,independent (self-employed) consultant,FUZZY(0.96)
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Dubash,Navroz K.,Coordinating Lead Author,M,India,India,Centre for Policy Research,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Mitchell,Catherine Hilary Claire,Coordinating Lead Author,F,UK,UK,University of Exeter,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Boasson,Elin Lerum,Lead Author,F,Norway,Norway,University of Oslo and CICERO,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Borbor-Cordova,Mercy J.,Lead Author,F,Ecuador,Ecuador,Escuela Superior Politencnica del Litoral,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Fifita,Solomone,Lead Author,M,Tonga,Tonga,Pacific Community,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Haites,Erik,Lead Author,M,Canada,Canada,Margaree Consultants Inc.,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Jaccard,Marc,Lead Author,M,Canada,Canada,Simon Fraser University,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Jotzo,Frank,Lead Author,M,Australia,Australia,Australian National University,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Naidoo,Sasha,Lead Author,F,South Africa,South Africa,Council for Scientific and Industrial Research (CSIR),EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Romero Lankao,Patricia,Lead Author,F,USA,Mexico,National Renewable Energy Laboratory/ University of Chicago,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Shen,Wei,Lead Author,M,UK,China,"Institute of Development Studies, UK",EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Shlapak,Mykola,Lead Author,M,Ukraine,Ukraine,KT-Energy LLC,EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Wu,Libo,Lead Author,F,China,China,"School of Economics, Fudan University",EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Godoy,Alex,Review Editor,M,Chile,Chile,"SUSTAINABILITY RESEARCH CENTER, FACULTAD DE INGIENERÍA, UNIVERSIDAD DEL DESARROLLO",EXACT
http://localhost:8080/entity/Q181,WGIII,Chapter 13: National and sub-national policies and institutions,Labandeira,Xavier,Review Editor,M,Spain,Spain,UNIVERSITY OF VIGO,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Patt,Anthony,Coordinating Lead Author,M,Switzerland,USA,ETH Z?rich,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Rajamani,Lavanya,Coordinating Lead Author,F,India,India,Centre for Policy Research,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Bhandari,Preety,Lead Author,F,Philippines,India,Asian Development Bank,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Caparrós,Alejandro,Lead Author,M,Spain,Spain,Spanish National Research Council - Institute for Public Goods and Policies,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Djemouai,Kamal,Lead Author,M,Algeria,Algeria,Climate expert,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Ivanova Boncheva,Antonina,Lead Author,F,Mexico,Mexico,Universidad Autónoma de Baja California Sur,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Kubota,Izumi,Lead Author,F,Japan,Japan,National Institute for Environmental Studies,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Peel,Jacqueline,Lead Author,F,Australia,Australia,"Director, Melbourne Climate Futures, The University of Melbourne",EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Sari,Agus Pratama,Lead Author,M,Indonesia,Indonesia,Landscape Indonesia (formally: PT Bentang Alam Indonesia),EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Sprinz,Detlef F.,Lead Author,M,Germany,Germany,PIK - Potsdam Institute for Climate Impact Research,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Wettestad,Jørgen,Lead Author,M,Norway,Norway,THE FRIDTJOF NANSEN INSTITUTE,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Badiola,Esther,Review Editor,F,Luxembourg,Spain,European Investment Bank,EXACT
http://localhost:8080/entity/Q183,WGIII,Chapter 14: International cooperation,Carruthers,Pasha,Review Editor,F,Cook Islands,Cook Islands,Cook Islands Red Cross Society,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Jung,Tae Yong,Coordinating Lead Author,M,Republic of Korea,Republic of Korea,"Graduate School of International Studies, Yonsei University",EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Kreibiehl,Silvie,Coordinating Lead Author,F,Germany,Germany,Frankfurt School - UNEP Collaborating Centre for Climate and Sustainable Energy Finance,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Battiston,Stefano,Lead Author,M,Switzerland,Italy,University of Zurich,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Carvajal Sarzosa,Pablo Esteban,Lead Author,M,Germany,Ecuador,International Renewable Energy Agency,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Clapp,Christa,Lead Author,F,Norway,USA,CICERO Center for International Climate Research,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Dasgupta,Dipak,Lead Author,M,India,India,THE ENERGY AND RESOURCES INSTITUTE (TERI),EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Dube,Nokuthula,Lead Author,F,UK,Zimbabwe,African Energy and Finance Boutique,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Jachnik,Raphaël,Lead Author,M,France,France,OECD,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Morita,Kanako,Lead Author,F,Japan,Japan,Keio University,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Samargandi,Nahla,Lead Author,F,Saudi Arabia,Saudi Arabia,King Abdulaziz University,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Sokona,Mohamed Youba,Lead Author,M,Cote d'Ivoire,Mali,African Development Bank,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Williams,Mariama,Lead Author,F,Switzerland,Jamaica,South Centre,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Abdulla,Amjad,Review Editor,M,Maldives,Maldives,Ministry of Tourism and Environment,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Hourcade,Jean-charles,Review Editor,M,France,France,CNRS/CIRED,EXACT
http://localhost:8080/entity/Q184,WGIII,Chapter 15: Investment and finance,Lopez Blanco,María José,Review Editor,F,Spain,Spain,GAUSS INTERNATIONAL CONSULTING S.L.,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Blanco,Gabriel,Coordinating Lead Author,M,Argentina,Argentina,"Universidad Nacional del Centro (UNICEN), Argentina",EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",De Coninck,Heleen,Coordinating Lead Author,F,Netherlands,Netherlands,Eindhoven University of Technology,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Agbemabiese,Lawrence,Lead Author,M,USA,Ghana,University of Delaware,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Diagne,El Hdaji Mbaye Madien,Lead Author,M,Senegal,Senegal,National Climate Change Committee / Afrique Energy Environnement,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Diaz Anadon,Laura,Lead Author,F,UK,Spain,University of Cambridge,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Lim,Yun Seng,Lead Author,M,Malaysia,Malaysia,Universiti Tunku Abdul Rahman,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Pengue,Walter Alberto,Lead Author,M,Argentina,Argentina,GEPAMA UNIVERSIDAD DE BUENOS AIRES / ECOLOGIA ICO UNIVERSIDAD DE GENERAL SARMIENTO,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Sagar,Ambuj,Lead Author,M,India,USA,"Indian Institute of Technology Delhi, Humanities and Social Sciences",EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Sugiyama,Taishi,Lead Author,M,Japan,Japan,The Canon Institute of Global Studies,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Tanaka,Kenji,Lead Author,M,Japan,Japan,"Department of Technology Management for Innovation, Graduate School of Engineering, University of Tokyo",EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Verdolini,Elena,Lead Author,F,Italy,Italy,FEEM - Fondazione Eni Enrico Mattei; CMCC Foundation - Euro-Mediterranean Center on Climate Change,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Witajewski-Baltvilks,Jan,Lead Author,M,Poland,Poland,"University of Warsaw, Faculty of Economic Sciences",EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Mahmoud,Nagmeldin,Review Editor,M,Sudan,Sudan,,EXACT
http://localhost:8080/entity/Q186,WGIII,"Chapter 16: Innovation, technology development and transfer",Mizuno,Emi,Review Editor,F,Austria,Japan,Sustainable Energy for All,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Denton,Fatima,Coordinating Lead Author,F,Ghana,Gambia,,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Halsnaes,Kirsten,Coordinating Lead Author,F,Denmark,Denmark,"The Danish Technical University, DTU",EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Akimoto,Keigo,Lead Author,M,Japan,Japan,Research Institute of Innovative Technology for the Earth (RITE),EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Burch,Sarah,Lead Author,F,Canada,Canada,"University of Waterloo, Canada",EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Diaz Morejon,Cristobal Felix,Lead Author,M,Cuba,Cuba,"ENVIRONMENTAL DIRECTORATE, MINISTRY OF SCIENCE, TECHNOLOGY AND THE ENVIRONMENT",EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Farias,Fernando,Lead Author,M,Chile,Chile,Ministry of Environment of Chile,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Jupesta,Joni,Lead Author,M,Indonesia,Indonesia,IPB University,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Schweizer-Ries,Petra,Lead Author,F,Germany,Germany,University of Applied Sciences Bochum,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Shareef,Ali,Lead Author,M,Maldives,Maldives,Ministry of Environment and Energy,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Teng,Fei,Lead Author,M,China,China,Tsinghua University,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Zusman,Eric,Lead Author,M,Japan,USA,Institute for Global Environmental Strategies,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Dadi,Diriba Korecha,Review Editor,M,Ethiopia,Ethiopia,National Meteorological Agency,EXACT
http://localhost:8080/entity/Q188,WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,Held,Hermann,Review Editor,M,Germany,Germany,University of Hamburg,EXACT
http://localhost:8080/entity/Q21,SR1.5,Chapter 1: Framing and Context,Allen,Myles,Coordinating Lead Author,M,UK,UK,University of Oxford,EXACT
http://localhost:8080/entity/Q21,SR1.5,Chapter 1: Framing and Context,Dube,Pauline,Coordinating Lead Author,F,Botswana,Botswana,University of Botswana,EXACT
